Code,Description,Category,Active,Unit,Retail - Exclusive,Retail - Inclusive,Wholesale - Exclusive,Wholesale - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
DB-0080-BK-OD-B-80L-BLK,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,390.0,448.5,360.0,414.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-B-80L-B,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,390.0,448.5,360.0,414.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-B-80L-R,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,390.0,448.5,360.0,414.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-B-80L-Y,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,390.0,448.5,360.0,414.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-B-120L-BLK,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,420.0,483.0,390.0,448.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-B-120L-B,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,420.0,483.0,390.0,448.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-B-120L-R,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,420.0,483.0,390.0,448.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-B-120L-Y,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,420.0,483.0,390.0,448.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-240L-BLK,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-240L-B,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-240L-R,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-240L-Y,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B/4-G,240ℓ Wheelie Bins for Recycling Lid,,True,1,790.0,908.5,690.0,793.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B/4-B,240ℓ Wheelie Bins for Recycling Lid,,True,1,790.0,908.5,690.0,793.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B/4-R,240ℓ Wheelie Bins for Recycling Lid,,True,1,790.0,908.5,690.0,793.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B/4-Y,240ℓ Wheelie Bins for Recycling Lid,,True,1,790.0,908.5,690.0,793.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-240-BK-SABS-B-240L,240ℓ Wheelie Bins Virgin (SABS Approved ),,True,1,890.0,1023.5,850.0,977.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TM-V200-500-HW-PP-UVH,PP 200ML Tumblers,,True,1,441.0,507.15,378.0,434.7,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TM-340ML-HW-PP-UVH-CL,PP 340ML Tumbler (500),,True,1,609.0,700.35,522.0,600.3,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TM-V500-500CL-HW-PP-UVH-CL,PP 500ML Tumbler (500),,True,1,756.0,869.4,648.0,745.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-BLK,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,390.0,448.5,360.0,414.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-B,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,390.0,448.5,360.0,414.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-R,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,5005.0,5755.75,462.0,531.3,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-Y,80ℓ Wheelie Bins Recycled ( Non SABS),,True,1,5005.0,5755.75,462.0,531.3,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0080-BK-OD-GREEN,80ℓ Wheelie Bins Recycled ( Non SABS) - Municipality,,True,1,5005.0,5755.75,462.0,531.3,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-BLK,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,420.0,483.0,390.0,448.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-B,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,420.0,483.0,390.0,448.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-R,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,507.0,583.05,468.0,538.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-Y,120ℓ Wheelie Bins Recycled ( Non SABS),,True,1,507.0,583.05,468.0,538.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0140-BK-OD-GREEN,120ℓ Wheelie Bins Recycled ( Non SABS) - Municipality,,True,1,507.0,583.05,468.0,538.2,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-BLK,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-R,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,9035.0,10390.25,834.0,959.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-Y,240ℓ Wheelie Bins Recycled (Non SABS),,True,1,9035.0,10390.25,834.0,959.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-GREEN,240ℓ Wheelie Bins Recycled (Non SABS) - Municipality,,True,1,9035.0,10390.25,834.0,959.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-YELLOW,240ℓ Wheelie Bins for Recycling Lid,,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-BLUE,240ℓ Wheelie Bins for Recycling Lid,,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-R,240ℓ Wheelie Bins for Recycling Lid,,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0240-BK-OD-B-G,240ℓ Wheelie Bins for Recycling Lid,,True,1,650.0,747.5,590.0,678.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-240-BK-SABS-BLK,240ℓ Wheelie Bins Virgin (SABS Approved ),,True,1,890.0,1023.5,850.0,977.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-240-BK-SABS-B,240ℓ Wheelie Bins Virgin (SABS Approved ),,True,1,890.0,1023.5,850.0,977.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-240-BK-SABS-R,240ℓ Wheelie Bins Virgin (SABS Approved ),,True,1,936.0,1076.4,864.0,993.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-240-BK-SABS-Y,240ℓ Wheelie Bins Virgin (SABS Approved ),,True,1,936.0,1076.4,864.0,993.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-240-BK-SABS-GREEN,240ℓ Wheelie Bins Virgin (SABS Approved ) - Municipality,,True,1,936.0,1076.4,864.0,993.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AW-1M-DY-B,1M Awning,,True,1,550.0,632.5,530.0,609.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AW-1.2M-DY-B,1.2M Awning,,True,1,580.0,667.0,540.0,621.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AW-2.4M-DY-B,2.4M Awning,,True,1,950.0,1092.5,890.0,1023.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-R008-HW-B,Cigarette Butt Bucket,,True,1,12.0,13.8,11.0,12.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-V008-HW-B-B,Cigarette Butt Bucket - Assorted Colours,,True,1,13.0,14.95,11.5,13.23,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-V008-HW-B-G,Cigarette Butt Bucket - Assorted Colours,,True,1,13.0,14.95,11.5,13.23,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-V008-HW-B-R,Cigarette Butt Bucket - Assorted Colours,,True,1,13.0,14.95,11.5,13.23,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DY-TB-032-BK,Full Toolbox,,True,1,95.0,109.25,90.0,103.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DY-TB-050-BK,Full Toolbox,,True,1,145.0,166.75,130.0,149.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-BK-DY-B-BLK,"Heavy Duty Stackable Crate (H197,W600,D390)",,True,1,130.0,149.5,115.0,132.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-CL-DY-B-W,"Heavy Duty Stackable Crate (H197,W600,D390)",,True,1,170.0,195.5,155.0,178.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-RC-DY-B-R,"Heavy Duty Stackable Crate (H197,W600,D390)",,True,1,170.0,195.5,155.0,178.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-0025-FB-DY-B,Pride 25ℓ Storage Box - Full,,True,1,68.0,78.2,63.0,72.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-0045-FB-DY-B,Pride 45ℓ Storage Box - Full,,True,1,94.0,108.1,86.0,98.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-0065-FB-DY-B,Pride 65ℓ Storage Box - Full,,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-03PC-FB-DY-B,Pride 3 Piece Storage Box - Full,,True,1,280.0,322.0,255.0,293.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-010-DY-B,Pride 110ℓ Storage Box,,True,1,220.0,253.0,190.0,218.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-0150-DY-B,Pride 150ℓ Storage Box,,True,1,280.0,322.0,255.0,293.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SB-0046-BKR-DY-B,Pride 46ℓ Ammo Box,,True,1,155.0,178.25,140.0,161.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-0008-RD-OD-B-B,8L Cooler Box,,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-0008-RD-OD-B-R,8L Cooler Box,,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-0008-RD-OD-B-SV,8L Cooler Box,,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CB-0008-RD-OD-B-OL,8L Cooler Box,,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB25-RD-HW-B-B,25L Cooler Box,,True,1,166.6,191.59,155.0,178.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB25-RD-HW-B-R,25L Cooler Box,,True,1,166.6,191.59,155.0,178.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB25-RD-HW-B-SV,25L Cooler Box,,True,1,166.6,191.59,155.0,178.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB25-RD-HW-B-OL,25L Cooler Box,,True,1,166.6,191.59,155.0,178.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB28-PRD-HW-B-BRB,28L Cooler Box,,True,1,222.6,255.99,205.0,235.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB28-PRD-HW-B-BRR,28L Cooler Box,,True,1,222.6,255.99,205.0,235.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-CB28-SUN-HW-B,28L IML Sun Cooler Box - Funky Colours,,True,1,266.0,305.9,245.0,281.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0060-BK-OD-B,Dust Bin 60 ℓ,,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DB-0060-RBG-HW-B,"Dust Bin 60 ℓ -, & Lid",,True,1,345.0,396.75,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MOPWHTE18,Mop Caps 18 Single Stitch 10gsm - 100,,True,1,18.0225,20.725875,16.27061288,18.71,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MOP-CAP-21,Mop Caps 21 Double Stitch 10gsm - 100,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
ASTRO-CAP-18,Astro Cap Spunbond Non-Woven 18gsm - 100,,True,1,190.0,218.5,180.0,207.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
OVERSH-WSHOE-W,Overshoes Spunbond Non-Woven 30gsm - 100,,True,1,49.9,57.385,43.5625,50.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CPE-SHOE-LD-BLU,CPE Shoe Cover Ld (Plastic) - 100,,True,1,23.0,26.45,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CPE-SHOE-BLU,CPE Shoe Cover (Plastic) - 100,,True,1,399.0,458.85,375.0,431.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CPE-SHOE-BLU-PLUS,CPE Shoe Cover Premium Plus - 100,,True,1,119.0,136.85,109.0,125.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SLEEVE-PE-WBRYG,Plastic (P.E.) Sleeve Protectors - 100,,True,1,299.0,343.85,25.0,28.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SLEEVE-PE-W50,Plastic (P.E.) Sleeve Protectors - 100,,True,1,145.0,166.75,145.0,166.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BEARD-COVER-WB,Beard Cover Spunbond Non-Woven 10 GSM - Bag of 100,,True,1,39.0,44.85,34.0,39.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WRIST-COVER-W,Wrist Cover Spunbond Non-Woven 20gsm - 100,,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
LAB-COAT-40W,Lab Coat Non-Woven 40gsm X 50,,True,1,199.0,228.85,179.0,205.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
LAB-COAT-50W-LAW,Lab Coat Spunbond Non-Woven 50gsm X 50,,True,1,35.0,40.25,32.0,36.8,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COVERALL-40W,Coveralls Spunbond Non-Woven 40gsm,,True,1,23.0,26.45,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COVERALL-50W-AVI,Coveralls Spunbond Non-Woven 50gsm,,True,1,28.0,32.2,25.0,28.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COVERALL-MICRO-65W,Coveralls Spunbond Non-Woven Microporous 65gsm,,True,1,48.0,55.2,43.0,49.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COVERALL-T56-65W-S,Coveralls Type 5/6 65gsm,,True,1,48.0,55.2,44.0,50.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COVERALL-T56-65W-L,Coveralls Type 5/6 65 GSM,,True,1,359.0,412.85,32.0,36.8,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COVERALL-T56-BLUESTRIPE,Coveralls Stripe Type 5/6 65 GSM,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-HDPE-10,Apron HDPE (Econo) 10 Micron - 100,,True,1,33.0,37.95,30.0,34.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-15MIC-W,Apron 15 Micron - 100,,True,1,49.0,56.35,45.0,51.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-20MIC,Apron 20 Micron - 100,,True,1,59.0,67.85,55.0,63.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-30MIC-HD,Apron Heavy Duty 30 Micron - 100,,True,1,899.0,1033.85,85.0,97.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-50MIC-PLUS,Apron Premium Plus 50 Micron - 100,,True,1,210.0,241.5,195.0,224.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-HC-17.5MIC,Apron on Header Card 17.5 Micron - 25 Per Card,,True,1,22.0,25.3,19.0,21.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
APRONS-HC-30MIC-STRIPE,Apron on Header Card 30 Micron - 25 Per Card,,True,1,49.0,56.35,45.0,51.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SMOCKS-30MIC,Smocks 30 Micron - 100,,True,1,230.0,264.5,205.0,235.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
SMOCKS-40MIC-PLUS,Smocks Premium Plus 40 Micron - 100,,True,1,540.0,621.0,495.0,569.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MOB-CAP-24PLUS,Mob Cap Premium Plus 24 15gsm - 100,,True,1,49.0,56.35,45.0,51.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-SPUN-30,Disposable Spunbond Coveralls (30gsm),,True,1,2573.0,2958.95,2217.0,2549.55,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-SPUN-40,Disposable Spunbond Coveralls (40gsm),,True,1,2739.0,3149.85,236.0,271.4,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-5B6B-65,Disposable Spunbond Coveralls Type 5B/6B - 65gsm,,True,1,,0.0,,0.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-NW-DISP,Disposable Coveralls Non Woven,,True,1,415.0,477.25,3575.0,4111.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-REUSE-GEN,Reusable Coveralls,,True,1,166.0,190.9,143.0,164.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-PP-DISP,Polypropylene Coveralls,,True,1,,0.0,,0.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-SP-OXF,Spray Paint Coveralls (Oxford),,True,1,,0.0,,0.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-SP-AS,Spray Paint Coveralls Antistatic,,True,1,,0.0,,0.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
COV-56-BSTR,Type 5/6 Coveralls Stripe 65 GSM,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
W291,Hi Baby Wipes - Premium Baby Wet Wipes,,True,1,3.1725,3.648375,2.9375,3.38,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN215,Hi Baby Every Day Baby Diapers - 20 Nappies,,True,1,60.0,69.0,50.0,57.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AD110,Certainty Premium Overnight Adult Diapers - M (10 Pieces),,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AD110-1,Certainty Premium Overnight Adult Diapers - S (10 Pieces),,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AD110-2,Certainty Premium Overnight Adult Diapers - L (10 Pieces),,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AD110-3,Certainty Premium Overnight Adult Diapers - (10 Pieces),,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
AD110-4,Certainty Premium Overnight Adult Diapers - (10 Pieces),,True,1,115.0,132.25,105.0,120.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN215-1,Certainty Unisex Super Absorbent Diapers Adult Diapers - M (10 Pieces),,True,1,100.0,115.0,90.0,103.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
W560,Baby Softy Wet Wipes 80,,True,1,4.05,4.6575,3.75,4.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN215-2,Certainty Unisex Super Absorbent Diapers Adult Diapers - L (10 Pieces),,True,1,100.0,115.0,90.0,103.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN215-3,Certainty Unisex Super Absorbent Diapers Adult Diapers - (10 Pieces),,True,1,100.0,115.0,90.0,103.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN215-4,Certainty Unisex Super Absorbent Diapers Adult Diapers - S (10 Pieces),,True,1,100.0,115.0,90.0,103.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CP104,Certainty Adult Pull Up 10 Nappies,,True,1,125.0,143.75,110.0,126.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CP105,Certainty Adult Pull Up 10 Nappies,,True,1,125.0,143.75,110.0,126.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CP106,Certainty Adult Pull Up 10 Nappies,,True,1,125.0,143.75,110.0,126.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CP107,Certainty Adult Pull Up 10 Nappies,,True,1,125.0,143.75,110.0,126.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN213,Hi Baby Every Day Baby Diapers - 20 Nappies,,True,1,60.0,69.0,50.0,57.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN214,Hi Baby Every Day Baby Diapers - 20 Nappies,,True,1,60.0,69.0,50.0,57.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BN216,Hi Baby Every Day Baby Diapers - 20 Nappies,,True,1,60.0,69.0,50.0,57.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
EP160,Destiny Everyday Sanitary Pads 10 Pack,,True,1,20.0,23.0,15.0,17.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PP161,Destiny Premium Sanitary Pads 8 Pack,,True,1,20.0,23.0,15.0,17.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
M005264,3D Waterless Car Wash Empty Bottle & Lid – Green,,True,1,51.548,59.2802,40.502,46.58,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
M005265,3D Spray Cleaner Empty Bottle & Lid,,True,1,51.548,59.2802,40.502,46.58,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
M006949,3D Foam Pro 2 Cleaning Sprayer – 2L,,True,1,1093.134,1257.1041,858.891,987.72,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
M005227,3D Grey Chemical Resistant Sprayer,,True,1,108.066,124.2759,84.909,97.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
M005337,3D 107 Eraser Water Spot Remover – 473ml,,True,1,381.976,439.2724,300.124,345.14,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
