Code,Description,Category,Active,Unit,Retail - Exclusive,Retail - Inclusive,Wholesale - Exclusive,Wholesale - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
REFLVESTZIPID-M-L,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-L-L,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-XL-L,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-2XL-L,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-3XL-L,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-4XL-L,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-S-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-M-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-L-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-XL-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-2XL-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-3XL-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
REFLVESTZIPID-4XL-O,Reflective Vest with Zip & ID,,True,1,39.0,44.85,35.0,40.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100448-L,Reflective Tape X 100m/Roll,,True,1,315.0,362.25,294.0,338.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100449-O,Reflective Tape X 100m/Roll,,True,1,315.0,362.25,294.0,338.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1004491,Reflective Tape 200m/Roll,,True,1,315.0,362.25,294.0,338.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-M-L,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-L-L,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-XL-L,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-2XL-L,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-3XL-L,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-M-N,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-L-N,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-XL-N,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-2XL-N,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HIVIALLWEATJAC-3XL-N,HIVIZ All Weather Jacket,,True,1,280.0,322.0,250.0,287.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10045306A-M-O,HIVIZ All Weather Jacket,,True,1,313.5,360.525,261.25,300.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10045306A-L-O,HIVIZ All Weather Jacket,,True,1,313.5,360.525,261.25,300.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10045306A-XL-O,HIVIZ All Weather Jacket,,True,1,313.5,360.525,261.25,300.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10045306A-2XL-O,HIVIZ All Weather Jacket,,True,1,313.5,360.525,261.25,300.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10045306A-3XL-O,HIVIZ All Weather Jacket,,True,1,313.5,360.525,261.25,300.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-S-LBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-M-LBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-L-LBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-XL-LBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-2XL-LBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-S-OBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-M-OBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-L-OBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-XL-OBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
PROFLEEJACKHOO-2XL-OBLK,Pro Fleece Jacket with Hood (S),,True,1,343.0,394.45,306.0,351.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-S-LBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-M-LBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-L-LBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-XL-LBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-2XL-LBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-3XL-LBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-S-OBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-M-OBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-L-OBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-XL-OBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-2XL-OBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
2TONESOFTJACKZ-3XL-OBLK,"2 Tone Softshell Jacket, Zip-Off Sleeve",,True,1,742.0,853.3,663.0,762.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-S-BLK,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-M-BLK,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-L-BLK,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-XL-BLK,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-2XL-BLK,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-3XL-BLK,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-S-N,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-M-N,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-L-N,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-XL-N,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-2XL-N,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
MANSSOFTJACK-3XL-N,Man'S Softshell Jacket,,True,1,518.0,595.7,463.0,532.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-S-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-M-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-L-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-XL-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-2XL-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-3XL-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-4XL-ON,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-S-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-M-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-L-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-XL-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-2XL-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-3XL-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
TWOTONEFREEJAC-4XL-LN,Two Tone Freezer Jacket,,True,1,525.0,603.75,469.0,539.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREEJACKM-M-N,Freezer Jacket M,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREEJACKM-L-N,Freezer Jacket M,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREEJACKM-XL-N,Freezer Jacket M,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREEJACKM-2XL-N,Freezer Jacket M,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREETROU-M-N,Freezer Trouser,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREETROU-L-N,Freezer Trouser,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREETROU-XL-N,Freezer Trouser,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FREETROU-2XL-N,Freezer Trouser,,True,1,114.8,132.02,102.5,117.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-S-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-M-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-L-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-XL-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-2XL-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-3XL-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-4XL-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-5XL-L,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-S-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-M-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-L-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-XL-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-2XL-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-3XL-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-4XL-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-5XL-O,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-S-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-M-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-L-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-XL-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-2XL-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-3XL-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUNNJACK-4XL-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-5XL-N,Bunny Jacket,,True,1,553.0,635.95,494.0,568.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-FR59J-S-N,D59 Flame & Acid Resist Winter Jacket,,True,1,924.0,1062.6,825.0,948.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-FR59J-M-N,D59 Flame & Acid Resist Winter Jacket,,True,1,924.0,1062.6,825.0,948.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-FR59J-L-N,D59 Flame & Acid Resist Winter Jacket,,True,1,924.0,1062.6,825.0,948.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-FR59J-XL-N,D59 Flame & Acid Resist Winter Jacket,,True,1,924.0,1062.6,825.0,948.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-FR59J-2XL-N,D59 Flame & Acid Resist Winter Jacket,,True,1,924.0,1062.6,825.0,948.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-S-W,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-M-W,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-L-W,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-XL-W,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-2XL-W,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-3XL-W,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-S-B,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-M-B,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-L-B,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-XL-B,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-2XL-B,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPCOVENONWOV-3XL-B,Disposable Coveralls (Non Woven) 40GSM with Zip & Hood,,True,1,22.0,25.3,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPOVERTYPE45-M-B,"Disposable Overall Type 4/5/6, EN1149,EN13034",,True,1,55.0,63.25,49.0,56.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPOVERTYPE45-L-B,"Disposable Overall Type 4/5/6, EN1149,EN13034",,True,1,55.0,63.25,49.0,56.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPOVERTYPE45-XL-B,"Disposable Overall Type 4/5/6, EN1149,EN13034",,True,1,55.0,63.25,49.0,56.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPOVERTYPE45-2XL-B,"Disposable Overall Type 4/5/6, EN1149,EN13034",,True,1,55.0,63.25,49.0,56.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DISPOVERTYPE45-3XL-B,"Disposable Overall Type 4/5/6, EN1149,EN13034",,True,1,55.0,63.25,49.0,56.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"13-18""-18""-W",Mop Cap 18,,True,1,,0.0,,0.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"13-18""-18""-B",Mop Cap 18,,True,1,,0.0,,0.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
