Code,Description,Category,Active,Unit,Retail - Exclusive,Retail - Inclusive,Wholesale - Exclusive,Wholesale - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
13-100300,Sp-Flex Smooth,,True,1,9.8,11.27,8.75,10.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100301,Sp-Flex HD,,True,1,18.2,20.93,16.25,18.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100302,Allflex,,True,1,14.0,16.1,12.5,14.38,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100290-W,PU Palm Coated Glove,,True,1,7.0,8.05,6.25,7.19,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100291-BLK,PU Palm Coated Glove,,True,1,9.8,11.27,8.75,10.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100320,PVC Glove,,True,1,13.3,15.295,11.875,13.66,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100321,PVC Glove Open Cuff,,True,1,19.6,22.54,17.5,20.13,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100322,PVC Glove Open Cuff,,True,1,22.4,25.76,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100323,PVC Glove Open Cuff,,True,1,26.6,30.59,23.75,27.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003231,PVC Rough Palm Heavy Duty Glove,,True,1,25.2,28.98,22.5,25.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003232,"PVC Rough Palm Heavy Duty Glove, Open Cuff",,True,1,35.0,40.25,31.25,35.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003233,"PVC Rough Palm Heavy Duty Glove, Open Cuff",,True,1,40.6,46.69,36.25,41.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003234,PVC Smooth Shoulder Glove ( Elasticated Attachment),,True,1,47.6,54.74,42.5,48.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003237,PVC Heavy Duty Glove,,True,1,22.4,25.76,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003238,PVC Heavy Duty Glove,,True,1,35.0,40.25,31.25,35.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10032381,"PVC Glove, Reinforced",,True,1,32.2,37.03,28.75,33.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003239,"PVC Glove Open Cuff, Reinforced",,True,1,36.4,41.86,32.5,37.38,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10032391,"PVC Glove Open Cuff, Reinforced",,True,1,51.8,59.57,46.25,53.19,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10032392,"PVC Freezer Glove, HIVIZ",,True,1,65.8,75.67,58.75,67.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-10032393,"PVC Freezer Glove Open Cuff, Sandy Palm, HIVIZ",,True,1,77.0,88.55,68.75,79.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100323A,"Stop & Go PVC Glove Open Cuff, Reinforced",,True,1,44.8,51.52,40.0,46.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100323B,"Stop & Go PVC Glove Open Cuff, Reinforced",,True,1,54.6,62.79,48.75,56.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100323C,Chip PVC Glove,,True,1,37.8,43.47,33.75,38.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003245,Procut Nitriblue,,True,1,84.0,96.6,75.0,86.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003246,Procut Nitrigrip,,True,1,56.0,64.4,50.0,57.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100325,Procut Puralite,,True,1,42.0,48.3,37.5,43.13,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003251,Procut Griper,,True,1,54.6,62.79,48.75,56.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003252,"Cut Resist Sleeve, LV5",,True,1,68.6,78.89,61.25,70.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100333-11,Nitrile Glove Open Cuff,,True,1,19.6,22.54,17.5,20.13,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100334,Neoprene Chemial Glove,,True,1,35.0,40.25,31.25,35.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100350,Industrial Rubber Glove Smooth Palm,,True,1,30.8,35.42,27.5,31.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003501,Industrial Rubber Glove Smooth Palm,,True,1,63.0,72.45,56.25,64.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003491,Industrial Rubber Glove Rough Palm,,True,1,43.4,49.91,38.75,44.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003492,Industrial Rubber Glove Rough Palm,,True,1,70.0,80.5,62.5,71.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100348,Builders Glove,,True,1,14.0,16.1,12.5,14.38,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100327,Progrip,,True,1,16.8,19.32,15.0,17.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100324,Crayfish Glove,,True,1,13.3,15.295,11.875,13.66,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100117,"Comarex, Latex Fully Dipped Crinkle Glove, Knit Cuff",,True,1,22.4,25.76,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100119C,"Comarex, Latex 3/4 Dipped Crinkle Glove, Safe Cuff",,True,1,22.4,25.76,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100305-B,Nitrile Glove,,True,1,22.4,25.76,20.0,23.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003051,Nitrile Glove Safe Cuff,,True,1,25.2,28.98,22.5,25.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100306-Y,Nitrile Glove,,True,1,23.8,27.37,21.25,24.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100329,Household Glove with Flock Liner (S),,True,1,9.8,11.27,8.75,10.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100330,Household Glove with Flock Liner (M),,True,1,9.8,11.27,8.75,10.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100331,Household Glove with Flock Liner (L),,True,1,9.8,11.27,8.75,10.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100332,Household Glove with Flock Liner,,True,1,9.8,11.27,8.75,10.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003351,Nitrile Examination Glove Powder Free 100 Pcs/Box (M),,True,1,84.0,96.6,75.0,86.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003352,Nitrile Examination Glove Powder Free 100 Pcs/Box (L),,True,1,84.0,96.6,75.0,86.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003355,Nitrile Vinyl Examination Glove Powder Free 100 Pcs/Box (M),,True,1,54.6,62.79,48.75,56.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003356,Nitrile Vinyl Examination Glove Powder Free 100 Pcs/Box (L),,True,1,54.6,62.79,48.75,56.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100337,Latex Examination Glove Powdered (M) 100 Pcs/Box (M),,True,1,107.8,123.97,96.25,110.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100338,Latex Examination Glove Powdered (L) 100 Pcs/Box (L),,True,1,107.8,123.97,96.25,110.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100341,Latex Examination Glove Powder Free 100 Pcs/Box (M),,True,1,110.6,127.19,98.75,113.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100342,Latex Examination Glove Powder Free 100 Pcs/Box (L),,True,1,110.6,127.19,98.75,113.56,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100118-W,Cotton Glove 500G,,True,1,4.2,4.83,3.75,4.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100119-GY,Cotton Glove 450G,,True,1,4.2,4.83,3.75,4.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100119A,Polka DOT Glove Single Side Seamless,,True,1,5.6,6.44,5.0,5.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-100119B,Polka DOT Glove Double Side Seamless,,True,1,8.4,9.66,7.5,8.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-1003240,"Glove Clip Plastic, Colour",,True,1,16.8,19.32,15.0,17.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-4-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-5-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-6-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-7-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-8-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-9-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-10-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-11-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUST-12-BR,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-4-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-5-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-6-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-7-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-8-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-9-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-10-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-11-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-AUSTK-12-BLK,Pinnacle Austra Chelsea Boots (Steel Toe & Midsole),,True,1,413.0,474.95,369.0,424.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-3-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-4-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-5-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-6-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-7-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-8-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-9-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-10-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-11-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKL-12-BLK,Pinnacle Rokolo Safety Shoe,,True,1,245.0,281.75,219.0,251.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-3-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-4-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-5-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-6-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-7-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-8-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-9-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-10-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-11-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROKO-12-BLK,Pinnacle Roko Chukka Boots (Steel Toe & Midsole) SBP,,True,1,259.0,297.85,231.0,265.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-3-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-4-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-5-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-6-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-7-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-8-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-9-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-10-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-11-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KIRI-12-BLK,Kirin Safety Boots SB,,True,1,237.0,272.55,211.0,242.65,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-3-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-4-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-5-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-6-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-7-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-8-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-9-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-10-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-11-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOLO-12-BLKO,Solobon Sport Safety Shoe,,True,1,588.0,676.2,525.0,603.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROXI-3-BLKP,Pinnacle Roxie Ladys Safety Shoe,,True,1,364.0,418.6,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROXI-4-BLKP,Pinnacle Roxie Ladys Safety Shoe,,True,1,364.0,418.6,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROXI-5-BLKP,Pinnacle Roxie Ladys Safety Shoe,,True,1,364.0,418.6,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROXI-6-BLKP,Pinnacle Roxie Ladys Safety Shoe,,True,1,364.0,418.6,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROXI-7-BLKP,Pinnacle Roxie Ladys Safety Shoe,,True,1,364.0,418.6,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-ROXI-8-BLKP,Pinnacle Roxie Ladys Safety Shoe,,True,1,364.0,418.6,325.0,373.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-4-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-5-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-6-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-7-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-8-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-9-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-10-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-11-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-KUKKA-12-BLK,Pinnacle Kukka Welding Boots,,True,1,315.0,362.25,281.0,323.15,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-4-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-5-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-6-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-7-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-8-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-9-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-10-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-11-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-SOBR-12-BLK,Sobrie Hiker Safety Boots,,True,1,630.0,724.5,563.0,647.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
13-5-BLK,Clobber Security Combat Canvas Boots,,True,1,265.0,304.75,236.0,271.4,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
