Code,Description,Category,Active,Unit,Retail - Exclusive,Retail - Inclusive,Wholesale - Exclusive,Wholesale - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
DH-ARC100-SHV-2XL-B,Dromex ARC HRC4-100CAL Switching Hood with Visor(True Vision) + Ventilating System,,True,1,15730.0,18089.5,15125.0,17393.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-ARC100-SHV-3XL-B,Dromex ARC HRC4-100CAL Switching Hood with Visor(True Vision) + Ventilating System,,True,1,15730.0,18089.5,15125.0,17393.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-ARC100-SHV-4XL-B,Dromex ARC HRC4-100CAL Switching Hood with Visor(True Vision) + Ventilating System,,True,1,15730.0,18089.5,15125.0,17393.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-ARC100-SHV-5XL-B,Dromex ARC HRC4-100CAL Switching Hood with Visor(True Vision) + Ventilating System,,True,1,15730.0,18089.5,15125.0,17393.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-ARC100-KIT-B,"Dromex ARC HRC4-100CAL Complete Kit(Jacket/Pants/Ventilated Hood,Glove)",,True,1,30745.0,35356.75,29562.5,33996.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-S-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-M-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-L-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-XL-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-2XL-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-3XL-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-4XL-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-SST-5XL-B,"Dromex ARC T-Shirt Short Sleeve, 9.9 CAL",,True,1,644.0,740.6,619.0,711.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-S-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-M-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-L-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-XL-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-2XL-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-3XL-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-4XL-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-LST-5XL-B,"Dromex ARC T-Shirt Long Sleeve, 9.9 CAL",,True,1,686.0,788.9,660.0,759.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-S-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-M-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-L-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-XL-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-2XL-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-3XL-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-4XL-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC9.9-BSH-5XL-B,"Dromex ARC Boxer Shorts (Underwear), 9.9 CAL",,True,1,257.4,296.01,247.5,284.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARCBAG,ARC Bag for 51CAL Accessories,,True,1,357.5,411.125,343.75,395.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-3-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-4-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-5-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-6-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-7-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-8-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-9-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-10-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-11-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-12-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DF-FLASH-13-BLK,Dromex Flashtread ARC Boot,,True,1,1430.0,1644.5,1375.0,1581.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-28-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-30-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-32-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-34-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-36-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-38-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-40-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-42-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-44-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-46-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-48-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC21-DJ28-50-NVB,Dromex ARC 21 CAL Denim Jeans,,True,1,929.5,1068.925,893.75,1027.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-S-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-M-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-L-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-XL-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-2XL-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-3XL-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-4XL-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
"DW-ARC9,6-SS-5XL-SKB","Dromex ARC Shirt Sky 9,6 CAL",,True,1,786.5,904.475,756.25,869.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-XS-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-S-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-M-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-L-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-XL-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-2XL-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-3XL-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-4XL-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-ARC15-XSS-5XL-K,Dromex ARC Shirt 15 CAL,,True,1,972.4,1118.26,935.0,1075.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-32,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-34,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-36,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-38,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-40,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-42,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-44,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1215.5,1397.825,1168.75,1344.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-46,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-48,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-50,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-52,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-54,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-56,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-58,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-60,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-62,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTXX-O32-64,Dromex Oil and Gas Poseidon 220 Boilersuit,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-32-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-34-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-36-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-38-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-40-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-42-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-44-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-46-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-48-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-50-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-52-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-54-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-56-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-58-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-60-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-62-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-J-32-64-N,Dromex Oil and Gas Poseidon 220 Jacket,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-28-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-30-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-32-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-34-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-36-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-38-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-40-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-42-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-44-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-46-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-48-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-50-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-52-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-54-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-56-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-58-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-POS220RTNB-P-28-60-NVB,Dromex Poseidon 220 Pants,,True,1,700.7,805.805,673.75,774.81,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-PROT12.4-J32-32-N,Dromex ARC - Protera® by Dupont™ 12.4 CAL HRC2 ARC Fa Tape Arms,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-PROT12.4-J32-34-N,Dromex ARC - Protera® by Dupont™ 12.4 CAL HRC2 ARC Fa Tape Arms,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DW-PROT12.4-J32-36-N,Dromex ARC - Protera® by Dupont™ 12.4 CAL HRC2 ARC Fa Tape Arms,,True,1,1216.0,1398.4,1169.0,1344.35,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
