Code,Description,Category,Active,Unit,Retail - Exclusive,Retail - Inclusive,Wholesale - Exclusive,Wholesale - Inclusive,Physical,Text User Field 1,Text User Field 2,Text User Field 3,Numeric User Field 1,Numeric User Field 2,Numeric User Field 3,Date User Field 1,Date User Field 2,Date User Field 3,Yes/No User Field 1,Yes/No User Field 2,Yes/No User Field 3,VAT Type Sales,VAT Type Purchases,Cost,Quantity,Sales Account,Purchases Account
FA-7,Dromex First Aid Kit Regulation 7,,True,1,693.55,797.5825,666.875,766.91,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
FA-7/REFILL,Dromex First Aid Kit Regulation 7 Refill,,True,1,407.55,468.6825,391.875,450.66,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-PN10,"Dromex Full Body Harness with Attached Double Lanyard, with Scaffold Hooks - Composite",,True,1,529.1,608.465,508.75,585.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-PN21,"Dromex Full Body Harness with Waist Belt, Attached Double Lanyard with Scaffold Hooks - Composite",,True,1,593.58,682.617,570.75,656.36,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-PN10-PS,Dromex Full Body Harness with Pelvic Strap - Composite,,True,1,321.75,370.0125,309.375,355.78,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-PN361N,"Dromex Energy Absorbing Webbing Double Lanyard with PN124 & PN131, 1.75m - Composite",,True,1,544.83,626.5545,523.875,602.46,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-STS01,Dromex Suspension Intolerance Strap - Composite,,True,1,274.17,315.2955,263.625,303.17,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-TL01,Dromex Tool Lanyard - Composite,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-TL02,Dromex Twin Tool Lanyard - Composite,,True,1,160.16,184.184,154.0,177.1,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-TPGS06,Dromex Retractable Fall Arrester (6m) New Handle Casing - Composite,,True,1,3432.0,3946.8,3300.0,3795.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-TPGS15,Dromex Retractable Fall Arrester (15m) New Handle Casing Composite,,True,1,7865.0,9044.75,7562.5,8696.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-PN2002,Dromex Retractable Webbing Mini Block (2.5m) with Swivel Composite,,True,1,1601.6,1841.84,1540.0,1771.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DFA-MIC02,Dromex Retractable Fall Arrester (2m) with Hook Composite,,True,1,2402.4,2762.76,2310.0,2656.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WELDSCR-2X2-Y,"Dromex Welding Screen, 2x2m",,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
WELDSCR-2X3-Y,"Dromex Welding Screen, 2x3m",,True,1,80.595,92.68425,72.76071825,83.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-W,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-DB-DKB,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-B,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-RD-R,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-G,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-Y,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-OR-O,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-GY,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-P,Dromex Hard Hat,,True,1,82.0,94.3,78.0,89.7,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-BLK,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HH-BRN-BR,Dromex Hard Hat,,True,1,90.09,103.6035,86.625,99.62,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-W,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-B,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-RD-R,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-Y,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-G,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-OR-O,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-GY,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-HHCL-DB-DKB,Dromex Hard Hat with Cap Lamp Bracket,,True,1,104.39,120.0485,100.375,115.43,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUMPCAP-NB-NVB,Dromex Bumpcap 100% Cotton EN812,,True,1,92.95,106.8925,89.375,102.78,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
BUMPCAP-BLK-B,Dromex Bumpcap 100% Cotton EN812,,True,1,92.95,106.8925,89.375,102.78,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-11-CL,"Dromex Direct Mesh Vent (1,F) - Wide Vision Polycarbonate Lens & Vinyl Frame - EN 166:2002",,True,1,9.9385,11.429275,9.55625,10.99,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-21-CL,"Dromex In-Direct Dual Vent (1,B,3,4,9) Wide Vision Polycarbonate Lens & Vinyl Frame - EN 166:2002",,True,1,12.5125,14.389375,12.03125,13.84,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-004MAX-CL,"Dromex In-Direct Ultimate Vision, Wide Band Elastic - Polycarbonate Lens & Vinyl Frame - EN 166:2002",,True,1,57.2,65.78,55.0,63.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-EF20B-CL,Dromex Wildland Fire Fighting Goggle - DZ87+ NFPA1977 2016.Ed,,True,1,143.0,164.45,137.5,158.13,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-GW5-CL,Dromex Flip Front Welding Goggle,,True,1,28.6,32.89,27.5,31.63,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026A-AM,"Dromex Amber Hdl, Anti Scratch",,True,1,9.6525,11.100375,9.28125,10.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-353C-AF-R-CL,"Dromex Sporty Cool Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch & Anti Fog",,True,1,25.74,29.601,24.75,28.46,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-353C-AF-B-CL,"Dromex Sporty Cool Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch & Anti Fog",,True,1,25.74,29.601,24.75,28.46,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-353C-AF-L-CL,"Dromex Sporty Cool Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch & Anti Fog",,True,1,25.74,29.601,24.75,28.46,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-894G-AF-R-GY,"Dromex Focus Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch & Anti Fog, Frame",,True,1,51.48,59.202,49.5,56.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-894G-AF-B-GY,"Dromex Focus Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch & Anti Fog, Frame",,True,1,51.48,59.202,49.5,56.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-894G-AF-Y-GY,"Dromex Focus Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch & Anti Fog, Frame",,True,1,51.48,59.202,49.5,56.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-326B-C-AF-CL,"Dromex Spoggle, Clear, Anti Mist",,True,1,78.65,90.4475,75.625,86.97,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-326B-G-AF-GY,"Dromex Spoggle, Anti Mist",,True,1,78.65,90.4475,75.625,86.97,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-1C-CL,"Dromex Wrap Around (Visitors) Composite Polycarbonate - EN 166:2002 Clear, Anti Scratch",,True,1,11.5089,13.235235,15.0,17.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-1GN-G,"Dromex Wrap Around (Visitors) Composite Polycarbonate - EN 166:2002, Anti Scratch",,True,1,11.5089,13.235235,15.0,17.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-504-CL,Dromex Wire Mesh Eye Protector with Vinyl Frame & Clear Side Shields,,True,1,30.03,34.5345,28.875,33.21,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026C-CL,"Dromex Euro Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch",,True,1,9.6525,11.100375,9.28125,10.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026C-AF-CL,"Dromex Euro Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch, Anti Fog",,True,1,13.585,15.62275,13.0625,15.02,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026GN-G,"Dromex Euro Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch",,True,1,9.6525,11.100375,9.28125,10.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026G-GY,"Dromex Euro Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch",,True,1,9.6525,11.100375,9.28125,10.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026A-CL,"Dromex Euro Polycarbonate Lens - Vinyl Frame - EN 166:2002 Amber Hdl, Anti Scratch",,True,1,9.6525,11.100375,9.28125,10.67,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026-IR5-G,"Dromex Euro Weld Polycarbonate Lens - Vinyl Frame - EN 166:2002 Shade 5.0, Anti Scratch",,True,1,40.04,46.046,38.5,44.28,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-026-IR3-G,"Dromex Euro Weld Polycarbonate Lens - Vinyl Frame - EN 166:2002 Shade 3.0, Anti Scratch",,True,1,40.04,46.046,38.5,44.28,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-55C-AF-CL,"Dromex Classic Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch, Anti Fog",,True,1,24.31,27.9565,23.375,26.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-55G-AF-GY,"Dromex Classic Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch, Anti Fog",,True,1,24.31,27.9565,23.375,26.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-12C-CL,"Dromex Sporty Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch",,True,1,8.9375,10.278125,8.59375,9.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-12C-AF-CL,"Dromex Sporty Polycarbonate Lens - Vinyl Frame - EN 166:2002 Clear, Anti Scratch, Anti Fog",,True,1,13.585,15.62275,13.0625,15.02,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-12G-GY,"Dromex Sporty Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch",,True,1,8.9375,10.278125,8.59375,9.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-12GN-G,Dromex Anti Scratch Sporty Polycarbonate Lens - Vinyl Frame - EN 166:2002,,True,1,8.5514,9.83411,8.2225,9.46,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-12A-AF-Y,"Dromex Sporty Polycarbonate Lens - Vinyl Frame - EN 166:2002 Hdl, Anti Scratch, Anti Fog",,True,1,13.585,15.62275,13.0625,15.02,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-12M-MI,"Dromex Sporty Polycarbonate Lens - Vinyl Frame - EN 166:2002 Mirror, Anti Scratch - Indoor/Outdoor",,True,1,15.015,17.26725,14.4375,16.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-894G-AF-B,"Dromex Focus Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch & Anti Fog, Frame",,True,1,51.48,59.202,49.5,56.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DV-894G-AF-Y,"Dromex Focus Polycarbonate Lens - Vinyl Frame - EN 166:2002, Anti Scratch & Anti Fog, Frame",,True,1,51.48,59.202,49.5,56.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
F-POUCH-BLK,"Dromex Fabric Pouch, for Lens Cleaning",,True,1,7.15,8.2225,6.875,7.91,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
8A-G,"Dromex Retainer Cord, Plastic Ring Type",,True,1,5.005,5.75575,4.8125,5.53,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-098-G,Dromex Bell PU Foam Disposable & Un Corded Earplug,,True,1,1.573,1.80895,1.5125,1.74,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-098C-G,Dromex Bell PU Foam Disposable & Corded Earplug,,True,1,2.6455,3.042325,2.54375,2.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-099C-PY,Dromex Dual Colour Bell PU Foam Disposable & Corded Earplug,,True,1,3.861,4.44015,3.7125,4.27,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DRO30-DISP,Dromex Dispenser (Included 1000 Prs of Ear Plugs),,True,1,1716.0,1973.4,1650.0,1897.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DRO30-G,Dromex Disposable Bullet Earplug (SNR 35),,True,1,1.716,1.9734,1.65,1.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-118C-BG,Dromex Mushroom Re-Usable Earplug with Cord (SNR29),,True,1,2.6455,3.042325,2.54375,2.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-090C-GG,Dromex Mushroom Re-Usable Earplug with Cord (SNR30),,True,1,2.6455,3.042325,2.54375,2.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-090CDET-BB,Dromex Re-Useable Earplugs Detectable Plug and Cord - (SNR 30-32),,True,1,4.9335,5.673525,4.74375,5.46,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-090CI-G,Dromex Mushroom Re-Usable Earplug with Cord in a Box (SNR30),,True,1,8.58,9.867,8.25,9.49,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
EG3301B-B,Dromex Xtree Re-Usable Banded Earplug (SNR28),,True,1,15.73,18.0895,15.125,17.39,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
JM-B,"Dromex Ear Muffs J-Muff, 25 SNR",,True,1,37.18,42.757,35.75,41.11,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
CEM-B,"Dromex Ear Muffs Classic Muff, SNR 30",,True,1,114.4,131.56,110.0,126.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
INTEREX-YBLK,Dromex Inter-Ex Ear-Muff Helmet Mount - EN 352-1 - SNR 28 Interex Ear Defender with Helmet,,True,1,157.3,180.895,151.25,173.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
HHCARRIER-WCL,Dromex Evor Visor Carrier for Hard Hat with Interex,,True,1,86.0,98.9,83.0,95.45,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-MARTCARE-GY,Dromex Martcare Pc Visor & Carrier Sets,,True,1,78.65,90.4475,75.625,86.97,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-FFM,Dromex Maxi Mask - (NRCS: AZ8072/0187) ( Including Bag),,True,1,1215.5,1397.825,1168.75,1344.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-FFMBAG,Dromex Bag for Maxi Mask,,True,1,71.5,82.225,68.75,79.06,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-302-S,Dromex EN302 Twin Mask NRCS/8072/0413( with Respirator Bag),,True,1,157.3,180.895,151.25,173.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-302-M,Dromex EN302 Twin Mask NRCS/8072/0413( with Respirator Bag),,True,1,157.3,180.895,151.25,173.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-302-L,Dromex EN302 Twin Mask NRCS/8072/0413( with Respirator Bag),,True,1,157.3,180.895,151.25,173.94,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-A1-EN,Dromex A1-EN Twin Filter NRCS/8072/0415,,True,1,143.0,164.45,137.5,158.13,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-A2-EN,Dromex A2-EN Twin Filter NRCS/8072/0414,,True,1,171.6,197.34,165.0,189.75,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-A1P2-EN,Dromex A1P2 EN Filter NRCS/8072/0420,,True,1,228.8,263.12,220.0,253.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-A2P3-EN,Dromex A2P3 EN Filter NRCS/8072/0424,,True,1,286.0,328.9,275.0,316.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-P2-EN,Dromex P2-EN Filter NRCS/8072/0422,,True,1,62.92,72.358,60.5,69.58,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-P2PF-EN,Dromex P2PF-EN Pre Filter NRCS/8072/0423 ( 2 Retainers and 6 Pre Filters),,True,1,128.7,148.005,123.75,142.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-P3PF-EN,Dromex P3PF-EN Pre Filter NRCS/8072/0427,,True,1,85.8,98.67,82.5,94.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-P3-OV-EN,Dromex P3-Ov-EN Filter NRCS/8072/0426,,True,1,114.4,131.56,110.0,126.5,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-ABEK1-EN,Dromex ABEK1-EN Filter NRCS/8072/0419,,True,1,271.7,312.455,261.25,300.44,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DR-ABEK1P3-EN,Dromex ABEK1P3-EN Filter NRCS/8072/0425,,True,1,357.5,411.125,343.75,395.31,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-101,Dromex Midimask PVC Single Mask - (NRCS: AZ2011/43),,True,1,68.64,78.936,66.0,75.9,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCS-A1,Dromex A1 - Single Unifit Filter (NRCS: AZ2011/70),,True,1,100.1,115.115,96.25,110.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCS-P2,Dromex P2 - Single Unifit Filter (NRCS: AZ2011/67),,True,1,51.48,59.202,49.5,56.93,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCS-P2PF,"Dromex P2PF - Single Unifit Pre-Filter / 1 Cover, Set of 6",,True,1,102.96,118.404,99.0,113.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-102,Dromex Midimask PVC Double Mask - (NRCS: AZ2011/45),,True,1,77.22,88.803,74.25,85.39,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DH-202,Dromex Midimask TPR Double Mask - (NRCS: AZ2011/46),,True,1,102.96,118.404,99.0,113.85,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHRB-BLK,Dromex Respirator Bag,,True,1,57.2,65.78,55.0,63.25,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCT-A1,Dromex A1 - Twin Unifit Filter (NRCS: AZ2011/42),,True,1,74.36,85.514,71.5,82.23,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCT-A2,Dromex A2 - Twin Unifit Filter (NRCS: AZ2011/47),,True,1,94.38,108.537,90.75,104.36,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCT-B1,Dromex B1 - Twin Unifit Filter (NRCS: AZ2011/54),,True,1,100.1,115.115,96.25,110.69,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCT-ABEK1,Dromex ABEK1 - Twin Unifit Filter (NRCS: AZ2011/56),,True,1,228.8,263.12,220.0,253.0,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCT-P2,Dromex P2 - Twin Unifit Filter (NRCS: AZ201168),,True,1,45.76,52.624,44.0,50.6,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
DHCT-P3,Dromex P3 - Twin Unifit Filter (NRCS: AZ2011/48),,True,1,85.8,98.67,82.5,94.88,,,,,,,,,,,False,False,False,Standard Rate,Standard Rate,,10,,
